,word,allMoviesCount,%used,actionCount,scifiCount,horrorCount,comedyCount,dramaCount,fantasyCount,thrillerCount,actionRelativeUsage,scifiRelativeUsage,horrorRelativeUsage,comedyRelativeUsage,dramaRelativeUsage,fantasyRelativeUsage,thrillerRelativeUsage
401,stabbed in the leg,148,0.06829718504845408,96.0,30.0,37.0,12.0,30.0,34.0,79.0,1.9667027027027026,0.8484432234432235,1.7446619217081853,0.17835294117647058,0.47375,1.083537456623801,1.503313807531381
402,mercilessness,148,0.06829718504845408,100.0,51.0,34.0,11.0,27.0,26.0,79.0,1.9947368421052631,1.499631054865712,1.5323129251700678,0.15781703470031547,0.4079601328903654,0.7792014588732123,1.4429397590361446
403,piano,148,0.06829718504845408,30.0,27.0,20.0,47.0,67.0,22.0,39.0,0.6145945945945946,0.9774065934065934,1.1422413793103448,1.0427121951219511,1.6471135135135135,0.8657214870825457,0.8327323943661972
404,profanity,147,0.06783571758191048,64.0,31.0,13.0,68.0,43.0,16.0,46.0,1.3413456221198155,1.009986813186813,0.6427238805970149,1.4519436619718311,0.8216974789915967,0.5464588460486737,0.8902468085106383
405,bare breasts,147,0.06783571758191048,31.0,19.0,33.0,50.0,58.0,12.0,59.0,0.6103376623376624,0.636856147967259,1.9093886462882095,1.0726415094339623,1.2930588235294118,0.4344347826086956,1.321832512315271
406,little boy,146,0.06737425011536687,43.0,36.0,30.0,40.0,51.0,31.0,44.0,0.842948275862069,1.2268702009287782,1.6224489795918366,0.7741276595744682,1.035482142857143,1.149887146590639,0.8662857142857143
407,helmet,146,0.06737425011536687,95.0,69.0,13.0,32.0,35.0,50.0,44.0,1.7780246913580247,2.0892520119285916,0.53,0.47560784313725485,0.5253465346534654,1.5713063607085347,0.6806530612244899
408,fbi,146,0.06737425011536687,87.0,22.0,9.0,27.0,53.0,10.0,97.0,1.8150275229357797,0.6331844833611618,0.40287162162162166,0.4417122302158273,0.9565238095238096,0.306804225006141,2.1209423076923075
409,tunnel,146,0.06737425011536687,79.0,49.0,21.0,27.0,41.0,34.0,71.0,1.4785679012345678,1.4619329388560158,0.9244186046511627,0.41625762711864406,0.6635871886120996,1.0684883252818036,1.2864860557768925
410,bully,146,0.06737425011536687,44.0,34.0,14.0,57.0,49.0,37.0,31.0,0.9014054054054054,1.1936718453959834,0.736111111111111,1.2403636363636363,1.0269677419354837,1.4623441554332002,0.5999489361702128
411,alien,146,0.06737425011536687,88.0,143.0,31.0,29.0,18.0,30.0,41.0,1.3706301369863014,4.9145268233875825,1.1769340974212033,0.3757606837606838,0.22614364640883977,0.775776397515528,0.5500530973451327
412,destruction,145,0.06691278264882326,108.0,84.0,15.0,23.0,31.0,39.0,52.0,2.0130491803278687,2.55292766934558,0.5897626112759643,0.31794528875379935,0.43921495327102805,1.1277260730657035,0.7883199999999999
413,cave,144,0.06645131518227965,90.0,54.0,16.0,19.0,26.0,62.0,37.0,1.9127102803738316,1.759331868131868,0.736111111111111,0.3032,0.42535251798561147,2.318780692298479,0.630247191011236
414,candle,144,0.06645131518227965,38.0,22.0,34.0,33.0,53.0,51.0,48.0,0.7171120331950207,0.6972420575533417,1.8387755102040815,0.6100975609756097,1.066566371681416,2.0245041952707856,0.9450389610389611
415,bartender,144,0.06645131518227965,55.0,27.0,11.0,52.0,55.0,17.0,58.0,1.137,0.886760014179369,0.5520833333333334,1.0605201793721972,1.137,0.5963655769014718,1.215594470046083
416,police chase,144,0.06645131518227965,96.0,33.0,4.0,42.0,27.0,7.0,88.0,2.172179104477612,1.0181318681318683,0.18088737201365188,0.7490823529411765,0.4547999999999999,0.21846576711644175,1.9149473684210525
417,ak 47,143,0.06598984771573604,121.0,42.0,8.0,22.0,35.0,12.0,103.0,2.478864864864865,1.1365192946588296,0.3164179104477612,0.31170093457943926,0.5168181818181818,0.32812294758964927,1.9518499999999999
418,jumping through a window,143,0.06598984771573604,111.0,59.0,21.0,36.0,13.0,29.0,76.0,2.1573846153846152,1.680273572581265,0.8587962962962963,0.529864077669903,0.17808433734939758,0.8306044762428912,1.2849368029739776
419,character says i love you,143,0.06598984771573604,59.0,41.0,24.0,45.0,39.0,16.0,51.0,1.2422777777777776,1.4271250117403962,1.2669322709163346,0.8898260869565218,0.7515762711864407,0.5591181243355157,1.035482142857143
420,dance,143,0.06598984771573604,35.0,19.0,10.0,85.0,38.0,42.0,20.0,0.7438317757009345,0.672852365026278,0.5543933054393305,2.3571951219512193,0.8190710900473933,1.836378911993279,0.3972052401746725
421,general,143,0.06598984771573604,108.0,65.0,8.0,24.0,35.0,30.0,51.0,2.3060281690140845,2.068080357142857,0.33865814696485624,0.3675151515151515,0.5565734265734266,0.9330643956372329,0.8590666666666666
422,theft,142,0.06552838024919243,44.0,15.0,6.0,47.0,59.0,27.0,54.0,0.962076923076923,0.5155098066490471,0.323170731707317,1.0427121951219511,1.3903212435233159,1.086086956521739,1.2403636363636363
423,adultery,142,0.06552838024919243,12.0,7.0,10.0,52.0,79.0,11.0,47.0,0.2649320388349515,0.27021509296390817,0.6370192307692307,1.4246746987951806,2.5848345323741007,0.4809563817125254,1.2500350877192983
424,river,142,0.06552838024919243,64.0,20.0,15.0,23.0,56.0,40.0,52.0,1.4129708737864077,0.6516043956043956,0.7794117647058824,0.423497975708502,1.1901308411214953,1.5740390674228104,1.0848440366972476
425,bravery,142,0.06552838024919243,96.0,57.0,11.0,22.0,50.0,36.0,49.0,1.94048,1.7585914085914085,0.4701612903225806,0.33463545150501667,0.8391143911439114,1.1432494279176202,0.8193088235294116
426,jumping from height,142,0.06552838024919243,107.0,59.0,12.0,39.0,20.0,37.0,60.0,2.143770925110132,1.7474845154845158,0.49378881987577633,0.6012610169491526,0.2896815286624204,1.1275313521690333,0.995912408759124
427,body landing on a car,141,0.06506691278264883,114.0,56.0,21.0,32.0,17.0,21.0,74.0,2.3460271493212668,1.6348497380755447,0.8861464968152866,0.4803168316831683,0.24313207547169813,0.6053032400996955,1.2894712643678161
428,female warrior,141,0.06506691278264883,121.0,77.0,16.0,19.0,12.0,54.0,55.0,2.361836909871245,2.2641488475423492,0.6272189349112425,0.2579462686567164,0.15957894736842107,1.6291304347826088,0.8365886287625418
429,hitman,141,0.06506691278264883,92.0,20.0,2.0,28.0,44.0,5.0,101.0,2.0920799999999997,0.5989010989010989,0.09137931034482757,0.48236363636363644,0.8069032258064516,0.15767812957632682,2.40496335078534
430,hologram,141,0.06506691278264883,114.0,129.0,12.0,18.0,14.0,31.0,48.0,2.0574285714285714,4.433384337181805,0.4491525423728813,0.23524137931034483,0.18088636363636365,0.8375297425913908,0.6864905660377358
431,hypodermic needle,141,0.06506691278264883,69.0,53.0,32.0,22.0,38.0,15.0,77.0,1.3241012658227849,1.706276332363289,1.5474452554744524,0.35230985915492957,0.644865671641791,0.46653219781861643,1.529240174672489
432,reverse footage,141,0.06506691278264883,83.0,49.0,30.0,33.0,27.0,37.0,49.0,1.6777066666666667,1.540956340956341,1.4298561151079134,0.5457599999999999,0.43699644128113874,1.2357077918605273,0.8604324324324324
433,spy,141,0.06506691278264883,101.0,33.0,2.0,41.0,29.0,14.0,79.0,2.3199393939393937,1.0104767413038092,0.08922558922558922,0.7227441860465117,0.48848888888888886,0.44459699974574113,1.6331454545454545
434,apology,141,0.06506691278264883,21.0,15.0,15.0,57.0,77.0,23.0,34.0,0.4321628959276018,0.53821948976134,0.8755506607929515,1.4012756756756757,2.1224,0.9505327245053272,0.743423076923077
435,action heroine,140,0.06460544531610521,130.0,80.0,16.0,20.0,11.0,44.0,60.0,2.5594805194805197,2.318876852684682,0.6144927536231884,0.26674486803519065,0.14293714285714287,1.2562520001828739,0.906578073089701
436,criminal,140,0.06460544531610521,62.0,30.0,8.0,36.0,54.0,13.0,62.0,1.3890443349753696,1.0397942483048865,0.41245136186770426,0.7149694323144106,1.1639431279620853,0.4669024614676789,1.3890443349753696
437,mountain,140,0.06460544531610521,86.0,46.0,12.0,24.0,37.0,57.0,39.0,1.8192,1.4693040293040291,0.5501730103806228,0.39405054151624547,0.6374090909090909,2.1143086243763367,0.6769923664122137
438,library,140,0.06460544531610521,43.0,35.0,13.0,34.0,51.0,35.0,41.0,0.935712918660287,1.313718539524991,0.7207112970711297,0.7093211009174312,1.1539701492537315,1.459794296400187,0.8837345971563981
439,reference to god,140,0.06460544531610521,26.0,24.0,22.0,34.0,86.0,24.0,44.0,0.5053333333333333,0.828310672378469,1.2247899159663864,0.684212389380531,2.2478620689655173,0.920412675018423,0.9264444444444444
440,altered version of studio logo,139,0.0641439778495616,85.0,49.0,16.0,44.0,23.0,59.0,44.0,1.6450212765957448,1.4727221118365033,0.6973684210526315,0.7250434782608696,0.3522020202020202,2.045949247598423,0.7250434782608696
441,sister sister relationship,139,0.0641439778495616,34.0,21.0,22.0,47.0,61.0,35.0,43.0,0.6752489082969433,0.7068022886204705,1.2095435684647302,0.989611111111111,1.3734059405940593,1.389365624205441,0.8889272727272727
442,falling down stairs,138,0.063682510383018,61.0,25.0,33.0,38.0,31.0,29.0,60.0,1.2843888888888888,0.8080411651840224,1.7920081967213115,0.7231129707112971,0.5731219512195121,1.0583508648901356,1.257511520737327
443,truck,138,0.063682510383018,66.0,47.0,18.0,30.0,48.0,17.0,58.0,1.3769174311926604,1.6152640608336808,0.8966165413533834,0.5371653543307087,0.9250169491525425,0.5762633664441188,1.1671858407079647
444,waitress,138,0.063682510383018,38.0,23.0,12.0,54.0,58.0,19.0,46.0,0.8152075471698113,0.8252698843007213,0.6680672268907563,1.2530204081632652,1.373875,0.7444318966058098,1.0255294117647058
445,injection,138,0.063682510383018,82.0,64.0,34.0,15.0,37.0,15.0,77.0,1.5410578512396693,2.004936601859679,1.5534482758620687,0.22077669902912622,0.5863275261324042,0.4393555649359786,1.4177975708502024
446,insanity,138,0.063682510383018,34.0,28.0,60.0,12.0,46.0,25.0,61.0,0.6665172413793105,0.9582417582417583,3.8592233009708736,0.21486614173228347,0.9509454545454544,0.9388718503818629,1.3533073170731706
447,organized crime,138,0.063682510383018,79.0,12.0,1.0,27.0,57.0,7.0,88.0,1.8713125,0.3773770630913488,0.049074074074074076,0.5032622950819672,1.2113831775700934,0.23998133509003072,2.1870163934426228
448,washington d.c.,137,0.06322104291647439,86.0,46.0,10.0,24.0,41.0,8.0,81.0,1.8625142857142858,1.4986901098901098,0.4632867132867133,0.4012941176470588,0.7312470588235295,0.25140901771336555,1.7134325581395347
449,freeze frame,137,0.06322104291647439,55.0,15.0,13.0,52.0,47.0,13.0,51.0,1.3096335078534032,0.5288996717568146,0.7392703862660943,1.2190515463917524,1.0741507537688442,0.5049760527461591,1.189476923076923
450,skeleton,137,0.06322104291647439,67.0,49.0,36.0,30.0,23.0,58.0,34.0,1.3248521739130434,1.6093052109181143,1.8275862068965516,0.5110112359550563,0.3817664233576642,2.196410163119277,0.5879543726235742
451,shot in the face,137,0.06322104291647439,90.0,30.0,22.0,21.0,44.0,18.0,79.0,1.9127102803738316,0.8917943370498116,1.0336879432624113,0.3374840989399293,0.7696615384615385,0.5696260261477653,1.5968533333333332
452,gatling gun,137,0.06322104291647439,125.0,73.0,9.0,23.0,19.0,20.0,68.0,2.6816037735849054,2.2522311022311023,0.3635670731707317,0.3331337579617834,0.27173584905660375,0.5710236364467608,1.1496802973977696
453,painting,137,0.06322104291647439,40.0,26.0,17.0,38.0,64.0,26.0,52.0,0.8157847533632288,0.893550331525015,0.9156504065040649,0.7681066666666666,1.462673366834171,0.9929065003363298,1.1208341232227488
454,spear,137,0.06322104291647439,92.0,47.0,16.0,21.0,29.0,66.0,24.0,2.0611625615763547,1.5436192839418645,0.7598566308243727,0.3485693430656934,0.49583458646616546,2.6085057907727354,0.4027749077490775
455,school,137,0.06322104291647439,28.0,29.0,20.0,50.0,59.0,30.0,30.0,0.5841467889908257,1.0885096470349926,1.1725663716814159,1.160204081632653,1.4349304812834225,1.2570450885668276,0.6316666666666666
456,campfire,136,0.06275957544993079,62.0,31.0,13.0,29.0,43.0,48.0,27.0,1.4763141361256544,1.1373725373725372,0.7177083333333333,0.5888035714285714,0.9312571428571429,2.1191940615058327,0.5433451327433628
457,dual wield,136,0.06275957544993079,123.0,53.0,11.0,26.0,19.0,36.0,63.0,2.6894423076923077,1.5528342161435686,0.45546875,0.38769836065573765,0.2769615384615385,1.1044952100221077,1.0691194029850746
458,killing an animal,136,0.06275957544993079,64.0,44.0,42.0,25.0,35.0,20.0,62.0,1.2766315789473683,1.4450903934774904,2.226,0.42584269662921354,0.6193774319066149,0.6654944586530264,1.2259826086956522
459,torch,135,0.06229810798338717,76.0,41.0,27.0,20.0,39.0,57.0,30.0,1.6151775700934579,1.341153625490975,1.3602661596958172,0.3368888888888889,0.7066613545816732,2.214125769733159,0.5247692307692308
460,stealing a car,135,0.06229810798338717,90.0,30.0,20.0,37.0,17.0,11.0,82.0,2.077766497461929,0.950784623936375,0.99250936329588,0.673104,0.28635555555555553,0.36071728628439403,1.8192
461,bound and gagged,135,0.06229810798338717,63.0,21.0,30.0,31.0,35.0,15.0,76.0,1.3775192307692308,0.6841846153846154,1.6493775933609958,0.5874499999999999,0.6744915254237289,0.5303158967391305,1.7725538461538461
462,motel,135,0.06229810798338717,40.0,21.0,16.0,39.0,52.0,8.0,62.0,0.9187878787878788,0.7882311237149947,0.9549549549549549,0.8913165829145728,1.2714838709677418,0.31480781348456205,1.6021363636363637
463,van,134,0.06183664051684356,73.0,32.0,16.0,39.0,47.0,10.0,70.0,1.5514205607476632,1.022124542124542,0.7822878228782287,0.7152096774193548,0.8906499999999998,0.32674096164913935,1.4670967741935483
464,suspicion,134,0.06183664051684356,44.0,27.0,28.0,24.0,49.0,17.0,74.0,0.9137534246575342,0.9318495064257776,1.578723404255319,0.45670292887029296,1.0413644859813083,0.625456580652763,1.780698412698413
465,marijuana,134,0.06183664051684356,10.0,8.0,17.0,75.0,55.0,7.0,36.0,0.2296969696969697,0.32580219780219777,1.1793193717277486,2.564661654135339,1.6349019607843136,0.3151993654913836,0.9519069767441861
466,tragedy,134,0.06183664051684356,51.0,26.0,20.0,5.0,76.0,25.0,57.0,1.1097990430622011,0.9050061050061049,1.1041666666666665,0.0891764705882353,1.8785217391304347,0.9628430465618254,1.277024630541872
467,bulletproof vest,133,0.06137517305029996,107.0,39.0,11.0,22.0,24.0,11.0,89.0,2.4828367346938776,1.2032467532467532,0.4991438356164383,0.3560711743772242,0.3912258064516129,0.3409519555290848,1.8914579439252335
468,cameo,133,0.06137517305029996,71.0,48.0,9.0,75.0,13.0,28.0,29.0,1.5985544554455446,1.7376117216117217,0.45170454545454547,1.7227272727272729,0.2274,1.034368530020704,0.5405409836065573
469,statue,133,0.06137517305029996,64.0,32.0,16.0,40.0,36.0,42.0,33.0,1.462673366834171,1.1283192997478713,0.8582995951417003,0.8157847533632288,0.7212687224669604,1.720047216210899,0.6525391304347826
470,magic,133,0.06137517305029996,45.0,12.0,11.0,36.0,27.0,110.0,13.0,0.9792344497607655,0.4038870220688402,0.5997942386831276,0.751045871559633,0.5409515418502202,6.913747987117553,0.2453278008298755
471,long take,133,0.06137517305029996,59.0,36.0,17.0,22.0,55.0,10.0,67.0,1.2962898550724637,1.2748781653129477,0.9046184738955824,0.41006557377049174,1.1854976303317535,0.3535439311594203,1.5312361809045227
472,wilhelm scream,132,0.06091370558375635,80.0,50.0,6.0,51.0,22.0,46.0,36.0,1.7243601895734597,1.6898454242852585,0.2789473684210526,0.96645,0.3719553903345725,1.6993197278911563,0.6420705882352942
473,raised middle finger,132,0.06091370558375635,63.0,31.0,21.0,59.0,31.0,6.0,55.0,1.4114482758620692,1.074454056581716,1.1357142857142857,1.2962898550724637,0.5999489361702128,0.2088628762541806,1.1854976303317535
474,animal attack,132,0.06091370558375635,60.0,34.0,36.0,31.0,31.0,52.0,37.0,1.2347511312217194,1.1211816523557414,1.946938775510204,0.563952,0.563952,2.055186380608822,0.689655737704918
475,assault rifle,132,0.06091370558375635,106.0,55.0,16.0,20.0,30.0,12.0,87.0,2.191309090909091,1.6530554316532178,0.6838709677419355,0.2972549019607843,0.4609459459459459,0.3458875657712545,1.6555481171548119
476,bed,131,0.06045223811721274,14.0,18.0,25.0,59.0,50.0,31.0,31.0,0.2975327102803738,0.6981475667189952,1.6317733990147782,1.5877633136094673,1.2775280898876404,1.42422570440668,0.7156751269035533
477,drawing,131,0.06045223811721274,38.0,44.0,23.0,39.0,57.0,25.0,52.0,0.7201,1.5315487930872547,1.1950980392156862,0.742142259414226,1.1730135746606334,0.8943403792175058,1.0464424778761061
478,loss of father,131,0.06045223811721274,60.0,34.0,15.0,24.0,54.0,37.0,40.0,1.3376470588235294,1.2040516005733397,0.7981927710843374,0.4548,1.1694857142857142,1.4752282449083827,0.8121428571428572
479,voyeur,131,0.06045223811721274,16.0,7.0,20.0,72.0,42.0,3.0,40.0,0.3954782608695652,0.2954165005978478,1.4722222222222223,2.55825,1.2089620253164557,0.13782829397483998,1.1370000000000002
480,grenade,131,0.06045223811721274,105.0,55.0,16.0,21.0,26.0,19.0,71.0,2.295865384615385,1.7363489223954343,0.7138047138047138,0.32708219178082193,0.41201393728222996,0.5849107759045648,1.3343305785123964
481,fireplace,130,0.05999077065066913,40.0,21.0,26.0,33.0,39.0,34.0,54.0,0.878840579710145,0.7568413886997958,1.5588235294117647,0.7013271028037382,0.8527499999999999,1.4447166088317345,1.2724974093264247
482,sadism,130,0.05999077065066913,53.0,29.0,49.0,9.0,34.0,12.0,69.0,1.1932871287128715,1.0451619177282894,3.1516990291262137,0.166390243902439,0.6996923076923077,0.446949364823761,1.6871612903225806
483,screaming,130,0.05999077065066913,40.0,32.0,52.0,22.0,39.0,21.0,52.0,0.8344954128440367,1.1532821161139746,3.344660194174757,0.4239661016949153,0.809917808219178,0.8019629425793433,1.1480388349514563
484,die hard scenario,130,0.05999077065066913,102.0,18.0,15.0,13.0,28.0,2.0,110.0,2.4940645161290327,0.543003663003663,0.728021978021978,0.21499636363636362,0.48978461538461543,0.06329178068308502,2.810561797752809
485,hand grenade,130,0.05999077065066913,114.0,45.0,13.0,17.0,29.0,11.0,82.0,2.6318375634517768,1.3779228290506487,0.5780201342281879,0.26297959183673475,0.4677021276595745,0.3318599033816425,1.6285414847161572
486,best friend,129,0.05952930318412552,20.0,14.0,11.0,82.0,48.0,27.0,12.0,0.4688659793814433,0.5701538461538461,0.7179802955665024,2.8252727272727274,1.3150843373493977,1.3067891188095793,0.2701782178217822
487,heroine,129,0.05952930318412552,76.0,40.0,13.0,31.0,23.0,56.0,42.0,1.6860878048780485,1.351876339428207,0.6427238805970149,0.563952,0.40544186046511627,2.252624798711755,0.7992301255230126
488,power outage,129,0.05952930318412552,79.0,66.0,30.0,21.0,14.0,18.0,65.0,1.6789345794392523,2.3681657549498962,1.5114068441064636,0.35113235294117645,0.22821505376344087,0.5924110671936759,1.296578947368421
489,mexican standoff,129,0.05952930318412552,109.0,40.0,9.0,29.0,23.0,11.0,74.0,2.665225806451613,1.2776556776556778,0.416958041958042,0.49583458646616546,0.38457352941176465,0.3505562359665238,1.5228597285067873
490,tracking device,128,0.05906783571758191,107.0,70.0,13.0,20.0,11.0,12.0,74.0,2.43318,2.4057124310288867,0.5858843537414965,0.3169337979094077,0.16901351351351349,0.36816507000736926,1.4444291845493562
